Year,Brand Name,Generic Name,Application Number,SPL Set ID,Review Document URL,Review Document Title
2015,PATADAY ONCE DAILY RELIEF,OLOPATADINE HYDROCHLORIDE,NDA206276,6d07a5d6-265c-4735-97b3-8a2575b276cb,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/206276 olopatadine clinpharm bpca.pdf,
2015,PATADAY ONCE DAILY RELIEF,OLOPATADINE HYDROCHLORIDE,NDA206276,6d07a5d6-265c-4735-97b3-8a2575b276cb,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/206276 olopatadine statistical bpca.pdf,
2015,PATADAY ONCE DAILY RELIEF,OLOPATADINE HYDROCHLORIDE,NDA206276,6d07a5d6-265c-4735-97b3-8a2575b276cb,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206276Orig1s000TOC.cfm,
2015,PATADAY ONCE DAILY RELIEF,OLOPATADINE HYDROCHLORIDE,NDA206276,6d07a5d6-265c-4735-97b3-8a2575b276cb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/206276Orig1s005.pdf,
2015,PATADAY ONCE DAILY RELIEF,OLOPATADINE HYDROCHLORIDE,NDA206276,6d07a5d6-265c-4735-97b3-8a2575b276cb,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206276Orig1s001.pdf,
2020,TABRECTA,CAPMATINIB,NDA213591,455892c3-d144-4ba8-9ab4-79cabff9876d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213591Orig1s000TOC.cfm,
2021,N/A,N/A,NDA214032,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214032Orig1s000TOC.cfm,
1994,N/A,N/A,NDA020121,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_fluticasone propionate_Flovent-ClinPharmRev-BPCA.pdf,
1994,N/A,N/A,NDA020121,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_DD summary review_BPCA.pdf,
1994,N/A,N/A,NDA020121,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_fluticasone propionate_Flovent-MedRev-BPCA.pdf,
1994,N/A,N/A,NDA020121,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_fluticasone propionate_Flovent-StatsRev-BPCA.pdf,
1994,N/A,N/A,NDA020121,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20548s018_TL Summary review_BPCA.pdf,
1994,N/A,N/A,NDA020121,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20121S009_Flonase.cfm,
1994,N/A,N/A,NDA020121,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/20121.pdf,
2019,BRUKINSA,ZANUBRUTINIB,NDA213217,3e08fe23-d70e-424c-bc51-1222e320f902,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/213217Orig1s000TOC.cfm,
2019,BRUKINSA,ZANUBRUTINIB,NDA213217,3e08fe23-d70e-424c-bc51-1222e320f902,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/213217Orig1s007.pdf,
2019,BRUKINSA,ZANUBRUTINIB,NDA213217,3e08fe23-d70e-424c-bc51-1222e320f902,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/213217Orig1s004.pdf,
2021,DHIVY,CARBIDOPA LEVODOPA,NDA214869,39d79ade-8ee0-40ba-9fdd-13045b8ddbdf,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/214869Orig1s000TOC.cfm,
2009,N/A,N/A,NDA022456,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022456_magnsium_hydroxide_omeprazole_sodium_bicarbonate_toc.cfm,
2009,N/A,N/A,NDA022456,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022456s000sumr.pdf,
2000,ROXICODONE,OXYCODONE HYDROCHLORIDE,NDA021011,5a8157d3-ba20-4abf-b0d4-6ad141b31d63,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-011_Roxicodone.cfm,
2002,FASLODEX,FULVESTRANT,NDA021344,83d7a440-e904-4e36-afb5-cb02b1c919f7,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344s013_ fulvestrant CDTLclinical prea.pdf,
2002,FASLODEX,FULVESTRANT,NDA021344,83d7a440-e904-4e36-afb5-cb02b1c919f7,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344s013_fulvestrant clinical prea.pdf,
2002,FASLODEX,FULVESTRANT,NDA021344,83d7a440-e904-4e36-afb5-cb02b1c919f7,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344s013_fulvestrant clinpharm prea.pdf,
2002,FASLODEX,FULVESTRANT,NDA021344,83d7a440-e904-4e36-afb5-cb02b1c919f7,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21344s013_fulvestrant statistical prea.pdf,
2002,FASLODEX,FULVESTRANT,NDA021344,83d7a440-e904-4e36-afb5-cb02b1c919f7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021344Orig1s026.pdf,
2002,FASLODEX,FULVESTRANT,NDA021344,83d7a440-e904-4e36-afb5-cb02b1c919f7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021344Orig1s020.pdf,
2002,FASLODEX,FULVESTRANT,NDA021344,83d7a440-e904-4e36-afb5-cb02b1c919f7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/021344Orig1s012.pdf,
2002,FASLODEX,FULVESTRANT,NDA021344,83d7a440-e904-4e36-afb5-cb02b1c919f7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-344_FulvestrantFaslodex.cfm,
2002,FASLODEX,FULVESTRANT,NDA021344,83d7a440-e904-4e36-afb5-cb02b1c919f7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021344Orig1s029.pdf,
2004,FENOFIBRATE,FENOFIBRATE,NDA021695,37b25526-0bd0-4459-a4be-f3a6893506f9,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021695s000_AntaraTOC.cfm,
2007,ENDOMETRIN,PROGESTERONE,NDA022057,2ba50fa9-b349-40cb-9a4b-1af8faa4ec09,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022057_endometrin_toc.cfm,
2005,ORENCIA,ABATACEPT,BLA125118,0836c6ac-ee37-5640-2fed-a3185a0b16eb,http://www.accessdata.fda.gov/drugsatfda_docs/bla/2011/125118Orig1s107.pdf,
2005,ORENCIA,ABATACEPT,BLA125118,0836c6ac-ee37-5640-2fed-a3185a0b16eb,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/012510125118s045_Abatacept_Statistical_PREA.pdf,
2005,ORENCIA,ABATACEPT,BLA125118,0836c6ac-ee37-5640-2fed-a3185a0b16eb,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/101_125118 abatacept clinpharm-2 bpca.pdf,
2005,ORENCIA,ABATACEPT,BLA125118,0836c6ac-ee37-5640-2fed-a3185a0b16eb,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/125118_s0000_OrenciaTOC.cfm,
2005,ORENCIA,ABATACEPT,BLA125118,0836c6ac-ee37-5640-2fed-a3185a0b16eb,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/99_125118 abatacept clinical bpca.pdf,
2005,ORENCIA,ABATACEPT,BLA125118,0836c6ac-ee37-5640-2fed-a3185a0b16eb,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/100_125118 abatacept clinpharm bpca.pdf,
2005,ORENCIA,ABATACEPT,BLA125118,0836c6ac-ee37-5640-2fed-a3185a0b16eb,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/125118Orig1s122.pdf,
2005,ORENCIA,ABATACEPT,BLA125118,0836c6ac-ee37-5640-2fed-a3185a0b16eb,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/125118Orig1s240.pdf,
2014,INVOKAMET,CANAGLIFLOZIN AND METFORMIN HYDROCHLORIDE,NDA204353,6868666b-c25e-40d1-9d1f-306bbe9390c1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/204353Orig1s000SumR.pdf,
2014,INVOKAMET,CANAGLIFLOZIN AND METFORMIN HYDROCHLORIDE,NDA204353,6868666b-c25e-40d1-9d1f-306bbe9390c1,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/204353Orig1s000TOC.cfm,
2013,MIRVASO,BRIMONIDINE TARTRATE,NDA204708,f6a4353f-ae69-4214-901f-e5d42a6fbde7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204708Orig1s000TOC.cfm,
2013,MIRVASO,BRIMONIDINE TARTRATE,NDA204708,f6a4353f-ae69-4214-901f-e5d42a6fbde7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204708Orig1s000SumR.pdf,
1991,NOVOLIN 70/30,HUMAN INSULIN,BLA019991,508a2763-3cb7-4be5-9e53-544e84cd9b1f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019991ap.pdf,"This Former NDA Was Deemed To Be a BLA on March 23, 2020."
2021,SOAANZ,TORSEMIDE,NDA213218,05eaa163-b6e9-438a-85f8-6a60e743d460,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213218Orig1s000TOC.cfm,
1998,N/A,N/A,NDA020774,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20774.cfm,
2023,CABTREO,CLINDAMYCIN PHOSPHATE/BENZOYL PEROXIDE/ADAPALENE,NDA216632,9468da0f-9978-4c58-8135-0274c3415084,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216632Orig1s000TOC.cfm,
2012,ELELYSO,TALIGLUCERASE ALFA,BLA022458,fa3cbd5d-677c-4b19-9032-d9182cb69a83,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022458Orig1s000TOC.cfm,
2001,ARIXTRA,FONDAPARINUX SODIUM,NDA021345,d3b30c68-cf45-4b46-8ba6-72090f7ba01a,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-345_Arixtra.cfm,
2005,N/A,N/A,NDA021697,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021697s000_VaprisolTOC.cfm,
2007,SUPPRELIN LA,HISTRELIN ACETATE,NDA022058,d8fb000e-3cc9-4803-b71d-2cc597661977,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022058_supprelin_la_toc.cfm,
2007,SUPPRELIN LA,HISTRELIN ACETATE,NDA022058,d8fb000e-3cc9-4803-b71d-2cc597661977,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022058s000_SumR.pdf,
2012,N/A,N/A,NDA203585,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203585Orig1s000TOC.cfm,
2012,N/A,N/A,NDA203585,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203585Orig1s000SumR.pdf,
2008,CIMZIA,CERTOLIZUMAB PEGOL,BLA125160,b4c2c9dc-a0bb-4d64-a667-a67ebe88392d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/125160s000_SumR.pdf,
2008,CIMZIA,CERTOLIZUMAB PEGOL,BLA125160,b4c2c9dc-a0bb-4d64-a667-a67ebe88392d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/125160s000TOC2.cfm,
2008,CIMZIA,CERTOLIZUMAB PEGOL,BLA125160,b4c2c9dc-a0bb-4d64-a667-a67ebe88392d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/125160Orig1s213.pdf,
2008,CIMZIA,CERTOLIZUMAB PEGOL,BLA125160,b4c2c9dc-a0bb-4d64-a667-a67ebe88392d,http://www.accessdata.fda.gov/drugsatfda_docs/bla/2009/125160Orig1s080.pdf,
2008,CIMZIA,CERTOLIZUMAB PEGOL,BLA125160,b4c2c9dc-a0bb-4d64-a667-a67ebe88392d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/125160Orig1s283.pdf,
2008,CIMZIA,CERTOLIZUMAB PEGOL,BLA125160,b4c2c9dc-a0bb-4d64-a667-a67ebe88392d,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/125160Orig1s237.pdf,
2008,CIMZIA,CERTOLIZUMAB PEGOL,BLA125160,b4c2c9dc-a0bb-4d64-a667-a67ebe88392d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125160Orig1s215.pdf,
2012,SODIUM CHLORIDE,SODIUM CHLORIDE,NDA202832,d1468c0f-dd4f-4d38-a84c-c1d110303965,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202832_sodiumc_toc.cfm,
2014,N/A,N/A,NDA206289,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206289Orig1s000TOC.cfm,
2014,N/A,N/A,NDA206289,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206289Orig1s000SumR.pdf,
2014,N/A,N/A,NDA206289,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/82_206289 atropine clinical prea.pdf,
2014,N/A,N/A,NDA206289,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/83_206289 atropine clinpharm prea.pdf,
2014,N/A,N/A,NDA206289,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/84_206289 atropine statistical prea.pdf,
2018,DIACOMIT,STIRIPENTOL,NDA206709,58304ba8-9779-4658-811e-94ffe08c3f16,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/206709Orig1s000,207223Orig1s000TOC.cfm",
2017,BAXDELA,DELAFLOXACIN MEGLUMINE,NDA208610,fb77637a-88d9-4aea-958f-e270030ce30d,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208610Orig1s000,208611Orig1s000TOC.cfm",
1997,N/A,N/A,NDA020490,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-490s007_Alphagan.cfm,
2017,N/A,N/A,NDA210709,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/210709Orig1s000TOC.cfm,
2022,RYALTRIS,OLOPATADINE HYDROCHLORIDE AND MOMETASONE FUROATE,NDA211746,382eac74-a7ce-4f42-ac0a-b253308f335f,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/211746Orig1000TOC.cfm,
2019,NUBEQA,DAROLUTAMIDE,NDA212099,1a7cb212-56e4-4b9d-a73d-bfee7fe4735e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/212099Orig1s000TOC.cfm,
1995,NUTROPIN AQ NUSPIN 10,SOMATROPIN,BLA020522,139d2038-e6a9-4ab1-ab00-aa7d8aa8df5f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020522_s002ap.pdf,
1995,NUTROPIN AQ NUSPIN 10,SOMATROPIN,BLA020522,139d2038-e6a9-4ab1-ab00-aa7d8aa8df5f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-522s013_Somatropin.cfm,
1995,NUTROPIN AQ NUSPIN 10,SOMATROPIN,BLA020522,139d2038-e6a9-4ab1-ab00-aa7d8aa8df5f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20522S9.PDF,
1995,NUTROPIN AQ NUSPIN 10,SOMATROPIN,BLA020522,139d2038-e6a9-4ab1-ab00-aa7d8aa8df5f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020522_S011_NUTROPIN FOR INJ.pdf,
1995,NUTROPIN AQ NUSPIN 10,SOMATROPIN,BLA020522,139d2038-e6a9-4ab1-ab00-aa7d8aa8df5f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020522a_s004.pdf,
2021,EVKEEZA,EVINACUMAB,BLA761181,73412138-6d8f-4ea6-bb72-a740190470ff,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761181Orig1s000TOC.cfm,
1999,HUMALOG MIX50/50 KWIKPEN,INSULIN LISPRO,BLA021018,b34cd3ff-d0af-4852-b4ef-2a8b4a93aeae,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021018Orig1s034.pdf,"This Former NDA Was Deemed To Be a BLA on March 23, 2020."
1999,HUMALOG MIX50/50 KWIKPEN,INSULIN LISPRO,BLA021018,b34cd3ff-d0af-4852-b4ef-2a8b4a93aeae,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/21017_Humalog.cfm,"This Former NDA Was Deemed To Be a BLA on March 23, 2020."
2005,ANGELIQ,DROSPIRENONE AND ESTRADIOL,NDA021355,761834c2-6b61-4583-84c2-f1ca4a97c4f2,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021355s000TOC.cfm,
2007,IXEMPRA,IXABEPILONE,NDA022065,241f0b1e-8b95-470d-876f-bf1804daaf18,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22065_ixabepilone_statistical_BPCA.pdf,
2007,IXEMPRA,IXABEPILONE,NDA022065,241f0b1e-8b95-470d-876f-bf1804daaf18,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22065_ixabepilone_clinpharm_BPCA.pdf,
2007,IXEMPRA,IXABEPILONE,NDA022065,241f0b1e-8b95-470d-876f-bf1804daaf18,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22065_ixabepilone_clinical_BPCA.pdf,
2007,IXEMPRA,IXABEPILONE,NDA022065,241f0b1e-8b95-470d-876f-bf1804daaf18,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22065S006-Ixempra---Ixabepilone-Clinical-PREA.pdf,
2007,IXEMPRA,IXABEPILONE,NDA022065,241f0b1e-8b95-470d-876f-bf1804daaf18,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022065TOC.cfm,
1982,CORTIFOAM,HYDROCORTISONE ACETATE,NDA017351,0093b694-9fcb-46ae-b1ab-7d0fa204c6c8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/17-351s027_Cortifoam.cfm,
1982,CORTIFOAM,HYDROCORTISONE ACETATE,NDA017351,0093b694-9fcb-46ae-b1ab-7d0fa204c6c8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/017351_s030_CortifoamTOC.cfm,
1979,N/A,N/A,NDA017521,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/017521_s062_s063_DEXTROSE_INJ.pdf,
1979,N/A,N/A,NDA017521,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/017521_s062_s063_DEXTROSE_INJ.pdf,
2006,VECTIBIX,PANITUMUMAB,BLA125147,e0fa4bca-f245-4d92-ae29-b0c630a315c2,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/125147s0000TOC.cfm,
2011,LOTEMAX,LOTEPREDNOL ETABONATE,NDA200738,902a3c6b-2625-44ec-a077-926e012b3176,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/200738_lotemax_toc.cfm,
2011,LOTEMAX,LOTEPREDNOL ETABONATE,NDA200738,902a3c6b-2625-44ec-a077-926e012b3176,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/200738Orig1s000SumR.pdf,
2015,DUOPA,CARBIDOPA AND LEVODOPA,NDA203952,7066d371-dc6a-0d6f-7bed-e5dd4ee912da,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/203952Orig1s000TOC.cfm,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/019813Orig1s044.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/019813_S036_DURAGESIC.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/019813_S026_DURAGESIC.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019813_S018_Duragesic.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/019813_S030_DURAGESIC.pdf,
1990,N/A,N/A,NDA019813,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019813s036_fentanyl-Duragesic MedRev.pdf,
1990,N/A,N/A,NDA019813,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/019813s036_fentanyl-Duragesic-ClinPharmRev.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/019813_ORIGINAL APPROVAL_PACKAGE.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019813_S020_Duragesic.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/019813_S039_DURAGESIC.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019813_S019_Duragesic.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/019813Orig1s033.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/019813_S025_DURAGESIC.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/019813_S023_DURAGESIC.pdf,
1990,N/A,N/A,NDA019813,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019813_S021_Duragesic.pdf,
1989,N/A,N/A,NDA019880,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19880S009_Paraplatin.pdf,
2024,RALDESY TM,TRAZODONE HYDROCHLORIDE ORAL,NDA218637,34708cc1-b0b2-4fd0-b9f3-7f008b457fc9,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218637Orig1s000TOC.cfm,
1998,N/A,N/A,NDA020713,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20713.cfm,
2010,N/A,N/A,NDA022460,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022460Orig1s000SumR.pdf,
2010,N/A,N/A,NDA022460,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022460s000_jalyn_toc.cfm,
2021,N/A,N/A,BLA761178,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761178Orig1s000TOC.cfm,
2000,TESTOSTERONE,TESTOSTERONE,NDA021015,68b2375d-0365-4797-bc3d-63531c9f42fd,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021015_s008_AndrogelTOC.cfm,
2000,TESTOSTERONE,TESTOSTERONE,NDA021015,68b2375d-0365-4797-bc3d-63531c9f42fd,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021015_s010_AndrogelTOC.cfm,
2000,TESTOSTERONE,TESTOSTERONE,NDA021015,68b2375d-0365-4797-bc3d-63531c9f42fd,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22227, 22228 testosterone clinical bpca.pdf",
2000,TESTOSTERONE,TESTOSTERONE,NDA021015,68b2375d-0365-4797-bc3d-63531c9f42fd,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22227, 22228 testosterone clinpharm bpca.pdf",
2000,TESTOSTERONE,TESTOSTERONE,NDA021015,68b2375d-0365-4797-bc3d-63531c9f42fd,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/022227, 022228_Testoterone_ClinPharm.pdf",
2000,TESTOSTERONE,TESTOSTERONE,NDA021015,68b2375d-0365-4797-bc3d-63531c9f42fd,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22227, 22228 testosterone statistical bpca.pdf",
2000,TESTOSTERONE,TESTOSTERONE,NDA021015,68b2375d-0365-4797-bc3d-63531c9f42fd,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-015_AndroGel.cfm,
2003,ZAVESCA,MIGLUSTAT,NDA021348,817892d1-ee12-4632-85fc-57ccdf16d7b8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-348_Zavesca.cfm,
2005,N/A,N/A,NDA021700,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021700s000TOC.cfm,
1962,N/A,N/A,NDA012945,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/012945Orig1s037.pdf,
1962,N/A,N/A,NDA012945,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/012945Orig1s038.pdf,
2006,ELAPRASE,IDURSULFASE,BLA125151,60cba843-5aab-4dd7-96dc-66648d413be3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/125151s0000_ElapraseTOC.cfm,
1995,ZOMACTON,SOMATROPIN,BLA019774,85ba081b-bee0-4a9a-aa0f-ae5b5e9a0886,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/019774_s009_TEV TROPIN.pdf,
2020,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,NDA214044,2804c640-9d47-4b40-b58b-da321b79cf39,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214044Orig1s000TOC.cfm,
1996,N/A,N/A,NDA020616,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020616S1_Kadian.pdf,
1996,N/A,N/A,NDA020616,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/020616_S017_KADIAN.pdf,
1996,N/A,N/A,NDA020616,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/020616_S021_KADIAN.pdf,
1996,N/A,N/A,NDA020647,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020647a_s01_s02_s03.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020685s022.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020685_S047_Crixivan.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020685_s005ap.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-685-S043.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20685s041.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020685_S054_Crixivan.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020685_S046_Crixivan.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020685_S060_Crixivan.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020685_S052_Crixivan.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020685_S044_Crixivan.pdf,
1996,N/A,N/A,NDA020685,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020685Orig1s000rev.pdf,
2021,RYLAZE,ASPARAGINASE ERWINIA CHRYSANTHEMI (RECOMBINANT)-RYWN,BLA761179,857e53aa-1098-4dad-b654-0276cdd43e03,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761179Orig1s000TOC.cfm,
2002,RELPAX,ELETRIPTAN HYDROBROMIDE,NDA021016,85745375-fcb6-4edc-b6db-a77b4a5f3e8c,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21016_Relpax.cfm,
2005,N/A,N/A,NDA021350,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021350s000TOC.cfm,
